Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
71496213,Samaira Rau,Zomato,2024-05-28,13370,Medium,Account Takeover,West Bengal,Mastercard,Federal Bank,0,35,Transportation,Kolkata
32599662,Taimur Apte,Uber,2024-06-28,21129,Medium,Account Takeover,Kerala,Amex,Andhra Bank,0,21,Electronics,Kolkata
48483340,Pihu Dora,Myntra,2024-10-14,15727,High,Identity Theft,Karnataka,Amex,Bank of Baroda,1,84,Groceries,Lucknow
42067822,Urvi Uppal,Myntra,2024-10-13,23124,Medium,Account Takeover,Uttar Pradesh,Visa,Yes Bank,0,83,Food Delivery,Kolkata
16525667,Yuvraj  Chada,Zomato,2024-01-06,20090,Critical,Account Takeover,Gujarat,Amex,Axis Bank,1,89,Apparel,Ahmedabad
82279791,Keya Balay,Swiggy,2024-11-21,19252,Low,Card Not Present,Maharashtra,Rupay,SBI,1,94,Food Delivery,Jaipur
53891024,Arhaan Rout,Zomato,2024-01-17,6270,Low,Identity Theft,Gujarat,Rupay,Yes Bank,0,74,Groceries,Kochi
20281851,Tejas Ray,Flipkart,2024-02-12,180,Critical,Phishing,Rajasthan,Rupay,Bank of Baroda,0,95,Food Delivery,Mumbai
18389557,Akarsh D’Alia,Big Bazaar,2024-03-26,3806,Medium,Card Skimming,Rajasthan,Amex,HDFC Bank,1,93,Transportation,Kolkata
68179256,Tanya Swaminathan,Flipkart,2024-02-17,10835,Low,Phishing,Karnataka,Mastercard,Federal Bank,1,49,Electronics,Chennai
31493804,Himmat Raj,Lifestyle,2024-06-26,21884,High,Identity Theft,West Bengal,Rupay,Axis Bank,0,40,Food Delivery,Delhi
83427419,Myra Vala,Tata Cliq,2024-05-21,11920,High,Phishing,Maharashtra,Amex,Yes Bank,1,18,E-commerce,Kolkata
95573178,Shalv Sarin,Tata Cliq,2024-07-15,4068,Low,Card Not Present,Delhi,Mastercard,HDFC Bank,1,21,Transportation,Lucknow
83660005,Misha Karan,Lifestyle,2024-01-21,12282,Medium,Card Not Present,West Bengal,Mastercard,Bank of Baroda,0,23,Food Delivery,Mumbai
18331510,Nirvaan Varty,Myntra,2024-09-17,4345,Low,Card Skimming,West Bengal,Mastercard,HDFC Bank,0,38,Food Delivery,Chennai
51866629,Aniruddh Raj,Flipkart,2024-04-27,3353,Low,Identity Theft,West Bengal,Visa,Andhra Bank,0,58,Food Delivery,Delhi
38943483,Anvi Venkatesh,Myntra,2024-07-11,14235,Low,Card Not Present,Maharashtra,Mastercard,Yes Bank,0,42,E-commerce,Jaipur
96013243,Zain Bahl,Tata Cliq,2024-08-29,2622,High,Phishing,Telangana,Visa,Yes Bank,0,79,Electronics,Hyderabad
49372632,Rania Krish,Flipkart,2024-04-09,16363,Low,Phishing,Gujarat,Amex,ICICI Bank,0,68,Food Delivery,Hyderabad
92704665,Nayantara Butala,Swiggy,2024-01-17,24002,Low,Account Takeover,Uttar Pradesh,Rupay,Yes Bank,0,38,Groceries,Delhi
57761872,Gatik Lala,Reliance Digital,2024-08-22,21678,Low,Card Not Present,Gujarat,Rupay,Kotak Bank,1,68,Apparel,Bangalore
28048463,Nayantara Manda,Reliance Digital,2024-02-05,3067,Critical,Card Not Present,Telangana,Visa,ICICI Bank,1,38,Apparel,Jaipur
63624162,Abram Sinha,Myntra,2024-05-10,20794,Medium,Identity Theft,Uttar Pradesh,Mastercard,Kotak Bank,1,63,Apparel,Kochi
29573000,Gatik Sura,Myntra,2024-01-31,19948,Medium,Account Takeover,Delhi,Amex,Andhra Bank,0,65,Food Delivery,Kolkata
27458335,Shayak Bhavsar,Reliance Digital,2024-10-12,20667,Medium,Card Skimming,Gujarat,Visa,HDFC Bank,0,53,Transportation,Bangalore
64199193,Renee Raval,Flipkart,2024-09-16,7872,High,Phishing,Gujarat,Amex,Kotak Bank,0,43,Transportation,Bangalore
36827337,Vanya Dara,Swiggy,2024-03-04,1117,Medium,Identity Theft,West Bengal,Mastercard,SBI,1,76,Groceries,Delhi
91094131,Rohan Shanker,Big Bazaar,2024-02-20,21078,Medium,Card Skimming,Maharashtra,Rupay,ICICI Bank,1,73,Food Delivery,Jaipur
41177201,Saira Babu,Lifestyle,2024-10-12,3727,Low,Account Takeover,Uttar Pradesh,Mastercard,Andhra Bank,0,63,Apparel,Delhi
29170605,Himmat Sastry,Uber,2024-03-08,19893,Low,Identity Theft,Karnataka,Visa,Kotak Bank,0,25,E-commerce,Kochi
47882218,Charvi Subramaniam,Lifestyle,2024-02-17,12304,Low,Card Skimming,Telangana,Visa,HDFC Bank,0,27,Transportation,Mumbai
14870479,Tanya Sengupta,Myntra,2024-05-07,1762,High,Phishing,Telangana,Visa,Axis Bank,1,20,E-commerce,Mumbai
45380272,Himmat Dey,Big Bazaar,2024-08-13,16089,Low,Card Not Present,Tamil Nadu,Mastercard,Bank of Baroda,1,19,Food Delivery,Delhi
18887213,Tarini Biswas,Reliance Digital,2024-04-25,10891,Low,Card Not Present,Uttar Pradesh,Rupay,Axis Bank,0,16,Food Delivery,Ahmedabad
46325671,Oorja Yadav,Lifestyle,2024-11-04,20624,Medium,Card Skimming,Rajasthan,Rupay,Yes Bank,0,70,Groceries,Chennai
94879573,Amira Baral,Big Bazaar,2023-12-17,8454,Critical,Card Skimming,Uttar Pradesh,Visa,Andhra Bank,0,62,Food Delivery,Bangalore
73400497,Prisha Guha,Flipkart,2024-05-06,18321,Medium,Card Skimming,Delhi,Visa,HDFC Bank,0,52,E-commerce,Kochi
57496079,Anaya Kumer,Lifestyle,2023-12-17,10793,Low,Phishing,Rajasthan,Rupay,ICICI Bank,0,92,Electronics,Delhi
40029636,Chirag Balay,Tata Cliq,2024-01-08,10401,High,Account Takeover,Karnataka,Visa,ICICI Bank,1,49,Transportation,Jaipur
82160957,Purab Manne,Zomato,2024-11-18,10775,Low,Card Not Present,Karnataka,Rupay,HDFC Bank,0,65,Transportation,Ahmedabad
76793921,Ela Gour,Lifestyle,2024-01-18,8316,High,Card Skimming,Gujarat,Rupay,SBI,0,10,Apparel,Mumbai
19279621,Oorja Bora,Zomato,2024-06-18,15110,Low,Phishing,Gujarat,Visa,Yes Bank,0,26,Apparel,Chennai
50816687,Aaryahi Sami,Uber,2024-08-24,8801,Low,Card Skimming,West Bengal,Amex,Kotak Bank,0,69,Food Delivery,Bangalore
31882664,Alia Kothari,Big Bazaar,2024-03-13,23792,Critical,Card Skimming,Kerala,Rupay,Bank of Baroda,0,10,Groceries,Kolkata
29671694,Kanav Mahal,Flipkart,2024-03-03,12186,Low,Card Not Present,Maharashtra,Visa,Yes Bank,0,12,Apparel,Ahmedabad
58675429,Manikya Krishnan,Reliance Digital,2024-04-16,7593,Low,Card Skimming,West Bengal,Rupay,Axis Bank,0,72,E-commerce,Mumbai
31587238,Misha Grover,Flipkart,2024-02-04,10363,Critical,Card Skimming,Delhi,Amex,HDFC Bank,0,52,Electronics,Kolkata
22121504,Samiha Reddy,Reliance Digital,2024-06-18,21621,Low,Account Takeover,Rajasthan,Amex,Andhra Bank,1,60,Transportation,Jaipur
81338162,Vanya Chaudry,Tata Cliq,2024-12-02,18578,Critical,Identity Theft,Delhi,Amex,SBI,1,63,Transportation,Jaipur
73425853,Hazel Lall,Uber,2024-04-24,11694,Medium,Phishing,Rajasthan,Mastercard,HDFC Bank,1,55,Food Delivery,Lucknow
21714950,Faiyaz Dutt,Big Bazaar,2024-08-29,23582,High,Card Not Present,Kerala,Mastercard,Kotak Bank,0,85,Electronics,Ahmedabad
52521022,Trisha Manda,Myntra,2024-10-16,8236,High,Account Takeover,Telangana,Mastercard,ICICI Bank,0,92,Groceries,Bangalore
58075513,Dhanush Yogi,Reliance Digital,2024-07-16,16401,Medium,Card Not Present,Telangana,Amex,Bank of Baroda,0,79,Electronics,Lucknow
64858252,Pranay Shukla,Uber,2024-02-06,15285,Low,Card Skimming,Gujarat,Visa,Andhra Bank,0,12,E-commerce,Delhi
46221163,Hiran Kara,Lifestyle,2024-04-18,3833,Low,Phishing,Telangana,Rupay,Axis Bank,1,92,Electronics,Delhi
57955001,Amani De,Zomato,2024-11-16,5666,Critical,Identity Theft,Karnataka,Mastercard,Yes Bank,1,38,E-commerce,Bangalore
97454164,Sahil Dutta,Tata Cliq,2024-01-01,22718,Critical,Identity Theft,Karnataka,Amex,SBI,0,80,Groceries,Hyderabad
78136034,Neysa Contractor,Lifestyle,2024-01-28,17021,High,Card Not Present,Rajasthan,Mastercard,Andhra Bank,1,24,Food Delivery,Mumbai
98973711,Hunar Dewan,Swiggy,2024-11-07,12577,Medium,Identity Theft,Kerala,Mastercard,Kotak Bank,1,74,Food Delivery,Lucknow
92200801,Sahil Sha,Myntra,2024-01-25,4937,Low,Identity Theft,Gujarat,Mastercard,HDFC Bank,0,65,Electronics,Hyderabad
78545342,Hiran Chhabra,Tata Cliq,2024-03-03,14630,Medium,Phishing,Rajasthan,Rupay,Yes Bank,1,50,Food Delivery,Jaipur
97841329,Madhup Hari,Uber,2023-12-23,4451,Medium,Account Takeover,Rajasthan,Visa,ICICI Bank,0,23,Groceries,Lucknow
85377268,Bhamini Rattan,Big Bazaar,2024-08-15,23206,Low,Card Skimming,Uttar Pradesh,Amex,Axis Bank,0,78,Electronics,Kolkata
63355418,Samarth Kashyap,Tata Cliq,2024-05-07,7005,Low,Card Not Present,Kerala,Visa,Axis Bank,1,13,Transportation,Hyderabad
57526517,Amani Ganesh,Tata Cliq,2024-10-12,4469,High,Phishing,Uttar Pradesh,Visa,ICICI Bank,1,94,Electronics,Bangalore
76740429,Armaan Mann,Big Bazaar,2024-01-16,18446,Low,Card Skimming,Tamil Nadu,Mastercard,Kotak Bank,0,25,Food Delivery,Lucknow
65356976,Sara Bhat,Reliance Digital,2024-08-24,1577,Medium,Card Skimming,Maharashtra,Rupay,Federal Bank,1,62,Food Delivery,Kolkata
37186316,Manikya Walla,Lifestyle,2024-05-31,23754,Low,Card Skimming,Gujarat,Mastercard,ICICI Bank,0,65,Food Delivery,Lucknow
68360977,Ishaan Kar,Lifestyle,2024-06-01,20636,Low,Phishing,Gujarat,Rupay,SBI,0,33,Groceries,Chennai
62089973,Badal Master,Tata Cliq,2024-06-28,4324,High,Account Takeover,Rajasthan,Visa,HDFC Bank,1,70,Apparel,Hyderabad
63117028,Jiya Johal,Myntra,2024-10-01,4431,Low,Identity Theft,Kerala,Visa,Axis Bank,0,57,Food Delivery,Bangalore
95672041,Ryan Butala,Uber,2024-03-06,8508,Medium,Phishing,Kerala,Mastercard,ICICI Bank,0,76,Electronics,Ahmedabad
39138843,Saanvi Samra,Lifestyle,2024-06-02,10544,High,Identity Theft,Telangana,Rupay,Bank of Baroda,0,14,E-commerce,Kolkata
24571755,Jayan Maharaj,Uber,2023-12-29,7396,Medium,Card Skimming,Rajasthan,Amex,ICICI Bank,1,89,Electronics,Kochi
94418942,Dhanuk Chowdhury,Amazon India,2024-02-02,3535,High,Account Takeover,Rajasthan,Rupay,Andhra Bank,1,91,Apparel,Mumbai
28811563,Mehul Sura,Amazon India,2024-07-31,10173,Low,Phishing,Tamil Nadu,Visa,Axis Bank,1,82,Food Delivery,Kolkata
77488384,Rohan Mann,Zomato,2024-04-05,4198,Medium,Identity Theft,West Bengal,Mastercard,Bank of Baroda,0,90,Food Delivery,Bangalore
97861968,Gatik Bhalla,Flipkart,2024-04-23,22823,Low,Card Not Present,Gujarat,Amex,Federal Bank,0,23,Groceries,Kochi
22109498,Anaya Chowdhury,Zomato,2024-03-20,19176,High,Card Not Present,Telangana,Amex,Andhra Bank,0,58,Apparel,Bangalore
93430625,Adira Kalita,Amazon India,2024-02-22,12041,High,Identity Theft,Karnataka,Rupay,HDFC Bank,0,15,Groceries,Hyderabad
67890089,Farhan Dayal,Tata Cliq,2024-06-29,11619,Low,Identity Theft,Tamil Nadu,Amex,SBI,1,84,Groceries,Kochi
19790532,Dhruv Bail,Uber,2024-12-08,16497,Critical,Card Not Present,Kerala,Rupay,HDFC Bank,0,80,Transportation,Hyderabad
22466907,Amira Goel,Zomato,2024-07-27,23643,Low,Identity Theft,Karnataka,Visa,Kotak Bank,1,69,Apparel,Kolkata
95940980,Manjari Keer,Flipkart,2024-12-01,9278,High,Card Not Present,Telangana,Rupay,ICICI Bank,0,92,Apparel,Mumbai
29248809,Romil Kari,Lifestyle,2024-07-08,9573,Critical,Card Skimming,West Bengal,Amex,Kotak Bank,0,44,Electronics,Kochi
80441406,Lagan Sen,Uber,2024-02-03,6523,Low,Card Not Present,West Bengal,Rupay,SBI,1,62,E-commerce,Ahmedabad
58034509,Taimur Tank,Uber,2024-04-12,19185,Low,Account Takeover,Delhi,Visa,ICICI Bank,0,74,Transportation,Lucknow
49968462,Dharmajan Dixit,Swiggy,2023-12-22,16613,Medium,Phishing,Gujarat,Visa,Yes Bank,0,54,Transportation,Jaipur
95705408,Yakshit Chaudry,Zomato,2024-03-07,1403,Medium,Phishing,Tamil Nadu,Visa,Yes Bank,0,80,Apparel,Kolkata
73152649,Vidur Rajan,Uber,2024-08-08,11253,High,Phishing,Kerala,Visa,Andhra Bank,1,86,Groceries,Bangalore
18778131,Advik Bhatt,Flipkart,2024-11-27,20506,Low,Identity Theft,Telangana,Amex,Bank of Baroda,1,88,Food Delivery,Ahmedabad
56395905,Jiya Sathe,Swiggy,2024-07-24,11454,Medium,Account Takeover,Tamil Nadu,Mastercard,Andhra Bank,0,89,Transportation,Bangalore
46797288,Ojas Kumer,Tata Cliq,2024-09-26,11992,High,Identity Theft,Uttar Pradesh,Rupay,Kotak Bank,1,40,Food Delivery,Hyderabad
22950350,Lavanya Borde,Myntra,2024-08-12,11108,Critical,Identity Theft,Delhi,Amex,HDFC Bank,1,85,Food Delivery,Kochi
79039194,Arhaan Comar,Myntra,2024-10-25,21210,Medium,Identity Theft,Uttar Pradesh,Visa,Axis Bank,1,35,Transportation,Delhi
90123495,Manjari Andra,Myntra,2024-11-16,4534,Low,Card Skimming,Telangana,Amex,HDFC Bank,0,65,Electronics,Kolkata
22084603,Zain Atwal,Big Bazaar,2024-11-20,23133,Low,Card Not Present,Karnataka,Mastercard,Axis Bank,0,32,Food Delivery,Kolkata
96130124,Krish Ghose,Amazon India,2024-10-18,24815,Low,Card Not Present,Uttar Pradesh,Rupay,Yes Bank,1,83,Electronics,Delhi
35924873,Divyansh Kunda,Amazon India,2024-03-03,12330,Low,Identity Theft,Tamil Nadu,Amex,ICICI Bank,1,41,E-commerce,Mumbai
47161136,Taran Vasa,Big Bazaar,2024-05-08,23243,High,Phishing,West Bengal,Rupay,Bank of Baroda,0,74,Transportation,Ahmedabad
99637192,Ritvik Jaggi,Tata Cliq,2024-09-17,6898,Low,Card Skimming,Tamil Nadu,Amex,Federal Bank,0,35,Electronics,Ahmedabad
99832267,Nitya Viswanathan,Zomato,2024-06-01,15780,Medium,Phishing,Rajasthan,Visa,ICICI Bank,1,68,Transportation,Kochi
81386473,Azad Bhakta,Flipkart,2024-11-22,10013,Medium,Account Takeover,Telangana,Visa,Kotak Bank,0,63,Electronics,Kolkata
86279476,Bhamini Sane,Zomato,2024-04-20,15062,Medium,Account Takeover,Gujarat,Amex,Kotak Bank,0,14,Transportation,Kochi
86139527,Shray Wason,Big Bazaar,2024-10-21,13589,Low,Account Takeover,Telangana,Amex,Axis Bank,0,29,Apparel,Jaipur
61520502,Bhavin Edwin,Flipkart,2024-02-03,15862,Medium,Card Skimming,Kerala,Amex,Federal Bank,0,84,Apparel,Hyderabad
67288188,Devansh Gaba,Uber,2024-05-11,17076,Medium,Phishing,West Bengal,Amex,Andhra Bank,0,27,Groceries,Kolkata
20030226,Ivana Goyal,Zomato,2024-06-19,8815,Low,Card Not Present,Rajasthan,Rupay,Kotak Bank,1,78,Groceries,Delhi
45339073,Faiyaz Gandhi,Lifestyle,2024-11-23,6267,Low,Account Takeover,Maharashtra,Amex,Kotak Bank,0,15,Transportation,Mumbai
46574827,Vedika Lal,Amazon India,2024-01-21,17517,Low,Card Not Present,Kerala,Rupay,Yes Bank,0,90,Groceries,Kolkata
33345455,Aniruddh Shukla,Big Bazaar,2024-07-24,17498,Low,Card Not Present,Gujarat,Visa,Yes Bank,0,28,E-commerce,Bangalore
93599229,Aniruddh Chowdhury,Myntra,2024-08-13,17843,High,Identity Theft,Gujarat,Amex,Yes Bank,1,60,E-commerce,Ahmedabad
68226584,Uthkarsh Wagle,Swiggy,2023-12-24,13701,High,Account Takeover,Tamil Nadu,Mastercard,HDFC Bank,0,17,Transportation,Bangalore
92133314,Mamooty Saha,Amazon India,2024-03-24,4682,Medium,Phishing,Tamil Nadu,Amex,Kotak Bank,0,85,E-commerce,Mumbai
20025625,Manjari Gera,Lifestyle,2024-03-21,22272,Low,Identity Theft,Uttar Pradesh,Visa,Yes Bank,1,57,Groceries,Chennai
78357827,Parinaaz Dara,Flipkart,2024-05-22,9433,High,Identity Theft,Delhi,Amex,Kotak Bank,0,49,Transportation,Delhi
75628843,Devansh Jayaraman,Myntra,2024-09-21,3360,Medium,Card Skimming,Kerala,Rupay,Andhra Bank,1,24,Transportation,Ahmedabad
18725341,Kabir Bera,Amazon India,2024-11-22,10393,Medium,Card Skimming,Kerala,Mastercard,Axis Bank,0,74,Apparel,Lucknow
51976755,Pari Lal,Flipkart,2024-06-06,22195,Low,Phishing,Delhi,Amex,Federal Bank,0,19,E-commerce,Bangalore
97836055,Anvi Bhagat,Amazon India,2024-09-26,22151,Medium,Identity Theft,Uttar Pradesh,Mastercard,SBI,0,15,Groceries,Jaipur
33055896,Baiju Chokshi,Big Bazaar,2024-07-01,1757,Critical,Card Not Present,Rajasthan,Visa,Bank of Baroda,0,37,Electronics,Hyderabad
65935965,Veer Iyengar,Reliance Digital,2024-12-06,6419,Low,Account Takeover,Gujarat,Amex,Kotak Bank,1,27,Groceries,Ahmedabad
39257362,Aaina Bahri,Tata Cliq,2024-03-06,9526,Medium,Card Not Present,Delhi,Amex,SBI,1,17,Electronics,Chennai
84773723,Nirvaan Dass,Big Bazaar,2024-02-21,13216,Medium,Phishing,West Bengal,Rupay,SBI,0,65,Electronics,Bangalore
16730991,Mannat Mand,Reliance Digital,2024-07-23,6593,Medium,Identity Theft,Rajasthan,Rupay,ICICI Bank,0,22,Groceries,Kochi
83808522,Sana Bhatnagar,Flipkart,2024-02-19,23077,Low,Card Skimming,Gujarat,Amex,Federal Bank,0,55,Apparel,Bangalore
36747250,Renee Walia,Big Bazaar,2024-10-07,12988,Medium,Card Skimming,Maharashtra,Amex,ICICI Bank,0,20,Transportation,Lucknow
27083114,Dhanush Tella,Swiggy,2024-08-02,14659,High,Card Not Present,Gujarat,Amex,Bank of Baroda,0,73,Food Delivery,Ahmedabad
57769848,Yakshit Chowdhury,Amazon India,2024-09-06,12748,Low,Card Skimming,Rajasthan,Rupay,HDFC Bank,0,63,Groceries,Mumbai
58776639,Jivika Cheema,Swiggy,2024-04-08,12265,High,Identity Theft,Maharashtra,Amex,ICICI Bank,1,94,Apparel,Mumbai
69427779,Bhamini Tella,Uber,2024-09-25,11983,Low,Card Skimming,Maharashtra,Visa,Yes Bank,0,40,Transportation,Kolkata
47205617,Farhan Vyas,Myntra,2024-04-16,6391,Critical,Identity Theft,West Bengal,Visa,Andhra Bank,0,21,Transportation,Hyderabad
64096945,Saanvi Dugal,Myntra,2024-05-09,5760,High,Phishing,West Bengal,Amex,Bank of Baroda,1,83,E-commerce,Mumbai
56030978,Devansh Devi,Zomato,2023-12-28,919,Low,Account Takeover,Gujarat,Rupay,Bank of Baroda,1,25,Transportation,Delhi
49061138,Madhup Bahl,Flipkart,2024-02-23,11414,Medium,Card Skimming,Telangana,Visa,Andhra Bank,0,40,Food Delivery,Mumbai
87995417,Lakshit Keer,Swiggy,2024-08-21,23264,Critical,Card Not Present,Gujarat,Visa,SBI,0,45,Groceries,Bangalore
36608792,Suhana Sarma,Lifestyle,2024-06-28,22626,Low,Phishing,West Bengal,Amex,Bank of Baroda,1,52,E-commerce,Hyderabad
92815995,Kabir Sangha,Big Bazaar,2024-07-15,13514,High,Account Takeover,Karnataka,Amex,HDFC Bank,1,30,Food Delivery,Kochi
48840379,Dhanush Dani,Tata Cliq,2024-11-01,24816,High,Card Not Present,Karnataka,Mastercard,Yes Bank,0,94,Apparel,Kolkata
58077967,Saanvi Ben,Lifestyle,2023-12-21,24050,Low,Phishing,Karnataka,Rupay,Yes Bank,0,69,Transportation,Jaipur
45877763,Ivan Kannan,Swiggy,2024-07-24,22050,High,Card Not Present,Tamil Nadu,Amex,Andhra Bank,0,47,Transportation,Lucknow
49422966,Nakul Bala,Zomato,2024-06-06,7965,Low,Phishing,Tamil Nadu,Amex,Kotak Bank,1,64,Electronics,Jaipur
40344854,Emir Bhatia,Reliance Digital,2024-08-27,14035,Low,Identity Theft,Tamil Nadu,Visa,HDFC Bank,1,61,Transportation,Jaipur
48518201,Prisha Bumb,Amazon India,2024-09-13,7150,Low,Identity Theft,Telangana,Visa,ICICI Bank,0,13,E-commerce,Kochi
33093121,Eva Basu,Amazon India,2024-12-07,23597,Low,Card Not Present,Kerala,Amex,ICICI Bank,0,94,Transportation,Chennai
76184043,Anahita Bedi,Flipkart,2024-10-02,6846,High,Phishing,Uttar Pradesh,Rupay,HDFC Bank,0,20,Electronics,Kolkata
28991995,Navya Thaker,Reliance Digital,2024-07-21,10947,Medium,Card Not Present,Tamil Nadu,Rupay,HDFC Bank,0,28,E-commerce,Kolkata
27293877,Saksham Som,Myntra,2024-10-21,11653,Low,Identity Theft,Telangana,Visa,Federal Bank,0,63,Groceries,Mumbai
56349601,Ritvik Rege,Zomato,2024-11-08,15031,Low,Card Skimming,Kerala,Visa,Bank of Baroda,1,62,Apparel,Hyderabad
47075519,Inaaya  Krishna,Swiggy,2024-12-13,21851,Medium,Card Skimming,Karnataka,Amex,ICICI Bank,1,57,Groceries,Hyderabad
73480634,Jiya Balasubramanian,Zomato,2024-10-24,5004,Medium,Phishing,Karnataka,Rupay,Axis Bank,1,17,Apparel,Mumbai
35310518,Kismat Mall,Myntra,2024-02-02,4642,Medium,Card Not Present,Rajasthan,Rupay,Bank of Baroda,0,16,E-commerce,Delhi
84628232,Ojas Dave,Uber,2024-06-16,10219,High,Identity Theft,Delhi,Mastercard,HDFC Bank,0,66,Apparel,Jaipur
76257765,Rati Chacko,Myntra,2024-03-06,3223,Low,Card Not Present,West Bengal,Rupay,SBI,0,54,E-commerce,Bangalore
80742105,Hazel Sahota,Flipkart,2023-12-30,18187,Medium,Phishing,Tamil Nadu,Amex,Andhra Bank,0,73,Groceries,Jaipur
36382905,Kaira Sibal,Myntra,2023-12-18,10092,Low,Card Skimming,Kerala,Amex,Kotak Bank,1,23,Transportation,Jaipur
89595991,Reyansh Ahuja,Reliance Digital,2023-12-26,9361,Medium,Card Not Present,Tamil Nadu,Amex,Kotak Bank,0,54,Transportation,Kochi
33499029,Nehmat Soni,Flipkart,2024-11-26,20324,High,Account Takeover,Telangana,Amex,Yes Bank,1,74,Groceries,Kochi
42303312,Indrans Dhawan,Big Bazaar,2024-05-07,15241,Critical,Card Not Present,Delhi,Amex,Axis Bank,0,90,Transportation,Delhi
64840600,Tushar Lata,Lifestyle,2024-03-09,23695,Medium,Card Skimming,Kerala,Visa,Axis Bank,0,77,Electronics,Ahmedabad
26623808,Nishith Hegde,Tata Cliq,2024-11-27,4535,High,Identity Theft,Delhi,Visa,Axis Bank,0,48,E-commerce,Bangalore
85480160,Zeeshan Chowdhury,Flipkart,2024-01-29,4601,Low,Card Not Present,Rajasthan,Mastercard,SBI,1,43,Groceries,Lucknow
42542415,Kavya Arya,Myntra,2024-05-09,17285,Medium,Card Not Present,West Bengal,Amex,HDFC Bank,0,26,Groceries,Hyderabad
47492141,Vaibhav Sarkar,Amazon India,2024-12-08,14452,Medium,Card Not Present,Gujarat,Amex,Andhra Bank,0,26,Electronics,Ahmedabad
60420300,Renee Majumdar,Zomato,2024-09-02,8161,High,Card Skimming,Tamil Nadu,Mastercard,ICICI Bank,0,70,Groceries,Delhi
18238848,Ojas Andra,Tata Cliq,2024-10-22,6528,Low,Card Not Present,Karnataka,Rupay,Bank of Baroda,0,47,Electronics,Delhi
97173283,Aaina Saran,Amazon India,2024-04-07,1372,Low,Card Not Present,Gujarat,Visa,Andhra Bank,1,10,Apparel,Kochi
79411431,Tanya Sundaram,Lifestyle,2024-05-22,4478,Low,Phishing,Tamil Nadu,Mastercard,Andhra Bank,1,74,Food Delivery,Chennai
12785496,Himmat Vaidya,Lifestyle,2024-11-09,3793,Medium,Card Skimming,Rajasthan,Mastercard,ICICI Bank,0,19,Apparel,Ahmedabad
87779931,Neelofar Tara,Amazon India,2024-04-04,19588,Medium,Card Not Present,Kerala,Visa,Axis Bank,0,27,Transportation,Kochi
62701138,Jivin Sarkar,Big Bazaar,2024-04-24,18939,Medium,Phishing,Telangana,Rupay,ICICI Bank,1,12,Food Delivery,Lucknow
28923849,Anahita Bera,Myntra,2024-11-10,8373,Medium,Account Takeover,Maharashtra,Mastercard,Bank of Baroda,0,56,Transportation,Delhi
19386380,Prerak Tak,Flipkart,2024-04-17,10049,Low,Card Not Present,Gujarat,Rupay,Axis Bank,0,61,Apparel,Kochi
79083625,Dharmajan Contractor,Amazon India,2024-03-11,20832,Medium,Phishing,Kerala,Rupay,Axis Bank,0,23,Food Delivery,Kochi
92670477,Azad Upadhyay,Swiggy,2024-06-03,3270,High,Card Not Present,West Bengal,Rupay,Bank of Baroda,0,83,Groceries,Bangalore
86419140,Indranil Bhatnagar,Myntra,2024-02-22,7684,Medium,Account Takeover,Karnataka,Rupay,ICICI Bank,0,40,Food Delivery,Bangalore
41523019,Anahita Bhattacharyya,Myntra,2024-06-14,6853,High,Card Skimming,Kerala,Rupay,Yes Bank,1,75,Groceries,Ahmedabad
79633301,Kavya Gupta,Tata Cliq,2024-07-16,21001,Low,Card Not Present,Gujarat,Rupay,Andhra Bank,1,37,Electronics,Bangalore
44719066,Hiran Krish,Swiggy,2024-03-07,21178,Low,Card Not Present,West Bengal,Amex,ICICI Bank,1,74,E-commerce,Kochi
87026094,Krish Karnik,Lifestyle,2024-09-09,22380,High,Phishing,West Bengal,Mastercard,Axis Bank,0,19,Electronics,Jaipur
37754644,Jivika Buch,Tata Cliq,2024-05-23,23656,High,Account Takeover,Rajasthan,Rupay,Yes Bank,0,13,Groceries,Hyderabad
27033994,Rasha Dash,Zomato,2024-04-09,20783,Medium,Card Not Present,Rajasthan,Visa,SBI,0,20,E-commerce,Hyderabad
52427008,Miraan Warrior,Swiggy,2024-10-11,14677,Low,Identity Theft,Gujarat,Amex,HDFC Bank,1,68,Groceries,Kolkata
39684259,Vivaan Singhal,Flipkart,2024-09-25,19014,Low,Account Takeover,Kerala,Amex,Yes Bank,0,68,E-commerce,Delhi
43467568,Saksham Bahri,Reliance Digital,2024-03-19,1304,Low,Card Skimming,Tamil Nadu,Mastercard,Federal Bank,0,72,E-commerce,Hyderabad
52773264,Vedika Bhavsar,Tata Cliq,2024-06-08,5675,Medium,Identity Theft,Rajasthan,Amex,SBI,0,29,E-commerce,Kochi
54178667,Ojas Badami,Big Bazaar,2024-09-12,1537,Critical,Card Not Present,Telangana,Mastercard,Yes Bank,1,73,Apparel,Jaipur
23368263,Shalv Buch,Myntra,2024-08-22,17836,Low,Card Skimming,Maharashtra,Visa,Axis Bank,0,44,Transportation,Bangalore
47399949,Reyansh Andra,Amazon India,2024-01-29,19966,High,Phishing,West Bengal,Rupay,Bank of Baroda,0,28,Transportation,Bangalore
47342812,Dharmajan Khare,Big Bazaar,2024-07-28,2401,Medium,Phishing,Rajasthan,Amex,Yes Bank,0,45,Transportation,Mumbai
